"COD_IDT_COTC";"COD_COTC";"ANO_COTC";"COD_ORG_EMP";"TXT_ORG_EMP";"COD_UNID_ORCM_SOF";"TXT_UNID_ORCM";"COD_TIP_COTC";"TXT_TIP_COTC";"COD_FNDT_LEGA_DESP";"TXT_RESU_FNDT_LEGA";"COD_MODL_LICI_SOF";"TXT_MODL_LICI";"DT_INIC_VIG";"DT_FIM_VIG";"DT_FIM_VIG_ATU";"VAL_EPH_INFM_PRIN";"VAL_EPH_INFM_REAJ";"QTD_DIA_PRZO_ATUL";"VAL_TOT_MNTT_PRIN";"VAL_TOT_MNTT_REAJ";"VAL_TOT_EPH_PRIN";"VAL_TOT_EPH_REAJ";"COD_SITU_COTC_ATU";"COD_COND_PGTO";"TXT_COND_PGTO";"ANO_ATA_REG_PCO";"COD_ATA_REG_PCO";"RP_COD_ORG_EMP";"RP_TXT_ORG_EMP";"RP_COD_EMP_ORG_EXTR";"RP_TXT_EMP_ORG_EXTR";"COD_IND_REAJ_SOF";"TXT_IND_REAJ_SOF";"COD_ORGN_COTC";"NOM_PPST_COTT";"DT_ENVI_PPTA_COTC";"DT_ASSI_DPCH";"DT_PUBL_DPCH";"COD_NRO_PAG_DPCH";"DT_ASSI_COTC";"DT_PUBL_COTC";"COD_NRO_PAG_COTC";"COD_NRO_EDIT_COTC";"COD_NRO_PCSS_SOF";"COD_TIP_DOC";"COD_GSTR_COTC";"NOM_GSTR_COTC";"TXT_DOC_DESG_GSTR";"TXT_OBJE_COTC";"TXT_REAJ_OTRO";"COD_ORG_EMP_ATUAL";"TXT_ORG_EMP_ATUAL";"COD_UNID_ORCM_SOF_ATUAL";"TXT_UNID_ORCM_ATUAL";"VAL_PRIN_ACRE";"VAL_REAJ_ACRE";"QTD_DIA_PRZO_COTR";"VL_TOTAL_ADITAMENTO";"VL_TOTAL_REAJUSTES";"VL_TOTAL_ATUALIZADO";"VL_ATUAL_CONTR_GERAL";"VL_EMPENHADOS_ANTES_GERAL";"VL_EMPENHADOS_APOS_GERAL";"VL_ANULACOES_GERAL";"VL_SALDO_EMPENHAR_GERAL";"VL_SALDO_LIQUIDAR_GERAL";"VL_SALDO_PAGAR_GERAL";"VL_PAGOS_GERAL";"VL_EMPENHOS_CANCELADOS_GERAL";"VL_ATUAL_CONTR_PRINC";"VL_EMPENHADOS_ANTES_PRINC";"VL_EMPENHADOS_APOS_PRINC";"VL_ANULACOES_PRINC";"VL_SALDO_EMPENHAR_PRINC";"VL_SALDO_LIQUIDAR_PRINC";"VL_SALDO_PAGAR_PRINC";"VL_PAGOS_PRINC";"VL_EMPENHOS_CANCELADOS_PRINC";"VL_ATUAL_CONTR_REAJ";"VL_EMPENHADOS_ANTES_REAJ";"VL_EMPENHADOS_APOS_REAJ";"VL_ANULACOES_REAJ";"VL_SALDO_EMPENHAR_REAJ";"VL_SALDO_LIQUIDAR_REAJ";"VL_SALDO_PAGAR_REAJ";"VL_PAGOS_REAJ";"VL_EMPENHOS_CANCELADOS_REAJ";"PERC_ADIT_ACRESC_PATAMAR";"PERC_ADIT_SUPR_PATAMAR";"PERC_ADIT_ACRESC_OBJETO";"PERC_ADIT_SUPR_OBJETO";"QT_PRAZO_ATUAL_ACRESCIMO_OBJ";"QT_PRAZO_ATUAL_SUPRESSAO_OBJ";"QT_PRAZO_ATUAL_ACRESCIMO_PAT";"QT_PRAZO_ATUAL_SUPRESSAO_PAT";"QT_PRAZO_ATUAL_ACRESCIMO_PRO";"QT_PRAZO_ATUAL_SUPRESSAO_PRO";"DOTACAO";"COD_SUB_ELEM_DESP";"DESC_SUB_ELEMENTO";"COD_ITEM_DESP_SOF";"DESC_ITEM_DESP";"COD_ELEM_DESP";"DESC_ELEMENTO";"VL_SALDO_EMPENHAR_TOTAL"
"525481";"1868";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"54";"Nota de Empenho - Pagamento de Anuidades / Taxas / Impostos";"39";"Não Aplicável";"8";"Não Aplicável";"22/01/2024 00:00:00";"01/02/2024 00:00:00";"01/02/2024 00:00:00";"0";"0";"10";"3842,36";"0";"3842,36";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"22/01/2024 00:00:00";"24/01/2024 00:00:00";"";"";"";"";"tarifa caixa";"6022202400001220";"S";"0";"Fabio Fortes";"fiscal";"Tarifa Extraordinária para formalização de alteração contratual referente ao TC 0521.696-47/2018 - Fábrica do Samba";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"3842,36";"0";"10";"0";"0";"3842,36";"3842,36";"0";"3842,36";"0";"0";"0";"3842,36";"3842,36";"0";"3842,36";"0";"3842,36";"0";"0";"0";"3842,36";"3842,36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.122.3024.2.100.33903900.00.1.500.9001.0";"79";"Serviço de Apoio Administrativo, Técnico e Operacional";"09";"Convênio entre o Governo do Estado de São Paulo e a PMSP";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"0"
"525496";"1883";"2024";"98";"Fundo de Desenvolvimento Urbano";"22";"FUNDURB - Secretaria Municipal de Infraestrutura Urbana e Obras";"54";"Nota de Empenho - Pagamento de Anuidades / Taxas / Impostos";"39";"Não Aplicável";"8";"Não Aplicável";"22/01/2024 00:00:00";"01/02/2024 00:00:00";"01/02/2024 00:00:00";"0";"0";"10";"1577,47";"0";"1577,47";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"22/01/2024 00:00:00";"24/01/2024 00:00:00";"";"";"";"";"tarifa caixa";"6022202400000992";"S";"0";"Fabio Fortes";"fiscal";"pagamento de Tarifa Extraordinária para formalização de alteração contratual referente ao TC 0425347-77/2013 - Corredor BRT Aricanduva - Trecho Radial Leste - Terminal São Mateus - Programa Mobilidade Urbana e Trânsito, Ação Apoio a Projetos de Sistemas de Transporte Coletivo Urbano";"";"98";"Fundo de Desenvolvimento Urbano";"22";"FUNDURB - Secretaria Municipal de Infraestrutura Urbana e Obras";"1577,47";"0";"10";"0";"0";"1577,47";"1577,47";"0";"1577,47";"0";"0";"0";"1577,47";"1577,47";"0";"1577,47";"0";"1577,47";"0";"0";"0";"1577,47";"1577,47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98.22.26.453.3009.1.099.44903900.08.1.759.0402.0";"99";"Outros Serviços de Terceiros - Pessoa Jurídica";"99";"Outros Serviços de Terceiros - Pessoa Jurídica";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"0"
"550134";"24524";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"39";"Não Aplicável";"8";"Não Aplicável";"05/08/2024 00:00:00";"03/12/2024 00:00:00";"01/02/2025 00:00:00";"0";"0";"120";"514882,99";"0";"514882,99";"0";"E";"90";"ocumento equivalente";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"114/SIURB/2024";"LUIS FELIPE GONÇALVES FREGOLENT";"20/12/2022 00:00:00";"10/07/2024 00:00:00";"12/07/2024 00:00:00";"";"30/07/2024 00:00:00";"02/08/2024 00:00:00";"";"ATA RP 15/SIURB/2022";"6016202400711438";"S";"627.528.1";"José Alberto Alves da Silva";"FISCAL";"Utilização da Ata de Registro de Preços nº 015/SIURB/2022, para realização de serviços gerais de manutenção preventiva, corretiva, reparações, adaptações, requalificações e modificações de 2º escalão, de acordo com o Decreto nº 29.929/91 e alterações posteriores, em próprios municipais, com fornecimento de materiais de primeira linha e mão-de-obra, para realização de manutenção predial na unidade educacional CEI Direta Dr. Antônio João Abdalla, localizado na R. Ângelo Aparecido dos Santos Dias, 257 - Jd. São Jorge, pelo prazo de até 120 dias corridos.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"515156,78";"0";"120";"-0,04";"0";"515156,74";"515156,74";"0";"514882,99";"273,75";"0";"0";"514882,99";"514882,99";"97701,80";"515156,74";"0";"514882,99";"273,75";"0";"0";"514882,99";"514882,99";"97701,80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"0";"16.10.12.365.3025.2.878.33903900.00.1.500.9001.0";"05";"Serviços Técnicos Profissionais";"99";"Outros Serviços Técnicos Profissionais - PJ";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"0"
"532099";"7915";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"72";"Nota de Empenho Desapropriações - Interesse Social";"66";"Lei Federal 4.132/1962-Desapropriação por Interesse Social";"8";"Não Aplicável";"01/03/2024 00:00:00";"01/03/2025 00:00:00";"01/03/2025 00:00:00";"0";"0";"365";"15196,64";"0";"15196,64";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"15/03/2024 00:00:00";"18/03/2024 00:00:00";"";"";"";"";"DESAPROPRIAÇÃO";"7910202400004610";"S";"837819";"Eliseu Aparecido Netto";"FISCAL";"desapropriação do imóvel situado na Rua Porcelana, s/nº, contribuinte nº 091.399.0185-8, ligado ao Melhoramento HIS área 32 integrante da Operação Urbana Consorciada Água Espraiada.Autos nº 0036952-13.2023.8.26.0053 - 11ª Vara de Fazenda PúblicaEndereço: Rua Porcelana, s/nº, contribuinte nº 091.399.0185-8Valor: R$ 15.196,64 - fevereiro/2024 (099455738)";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"15196,64";"0";"365";"0";"0";"15196,64";"15196,64";"0";"15196,64";"0";"0";"0";"15196,64";"15196,64";"15196,64";"15196,64";"0";"15196,64";"0";"0";"0";"15196,64";"15196,64";"15196,64";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.16.482.3002.3.354.44906100.08.1.799.0624.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"61";"Aquisição de Imóveis";"0"
"532075";"7895";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"72";"Nota de Empenho Desapropriações - Interesse Social";"66";"Lei Federal 4.132/1962-Desapropriação por Interesse Social";"8";"Não Aplicável";"01/03/2024 00:00:00";"01/03/2025 00:00:00";"01/03/2025 00:00:00";"0";"0";"365";"153,79";"0";"153,79";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"15/03/2024 00:00:00";"18/03/2024 00:00:00";"";"";"";"";"DESAPROPRIAÇÃO";"7910202300028410";"S";"837819";"Eliseu Aparecido Netto";"fiscal";"Desapropriação dos imóvel atingidos para execução dos melhoramentos de Habitação de Interesse Social integrantes da Operação Urbana Consorciada Água Espraiada.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"153,79";"0";"365";"0";"0";"153,79";"153,79";"0";"153,79";"0";"0";"0";"153,79";"153,79";"153,79";"153,79";"0";"153,79";"0";"0";"0";"153,79";"153,79";"153,79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.16.482.3002.3.354.44903900.08.1.799.0624.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"0"
"531970";"7805";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"72";"Nota de Empenho Desapropriações - Interesse Social";"66";"Lei Federal 4.132/1962-Desapropriação por Interesse Social";"8";"Não Aplicável";"01/03/2024 00:00:00";"01/03/2025 00:00:00";"01/03/2025 00:00:00";"0";"0";"365";"27127,53";"0";"27127,53";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"15/03/2024 00:00:00";"18/03/2024 00:00:00";"";"";"";"";"DESAPROPRIAÇÃO";"7910202400004092";"S";"837819";"Eliseu Aparecido Netto";"099917931";"desapropriação do imóvel situado na Rua Hildebrando Siqueira n. 344, Jabaquara, São Paulo - SP, contribuinte nº 091.102.0021-5, ligado ao Melhoramento HIS área 39 integrante da Operação Urbana Consorciada Água Espraiada.Autos nº 0003582-09.2024.8.26.0053 - 12ª Vara de Fazenda PúblicaEndereço: Rua Hildebrando Siqueira n. 344, Jabaquara, São Paulo - SP, contribuinte nº 091.102.0021-5.Valor: R$ 27.127,53 - fevereiro/2024 (098768738)";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"27127,53";"0";"365";"0";"0";"27127,53";"27127,53";"0";"27127,53";"0";"0";"0";"27127,53";"27127,53";"27127,53";"27127,53";"0";"27127,53";"0";"0";"0";"27127,53";"27127,53";"27127,53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.16.482.3002.3.354.44906100.08.1.799.0624.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"61";"Aquisição de Imóveis";"0"
"535442";"10831";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"71";"Nota de Empenho Desapropriações - Interesse  Público";"39";"Não Aplicável";"8";"Não Aplicável";"01/03/2024 00:00:00";"01/03/2025 00:00:00";"01/03/2025 00:00:00";"0";"0";"365";"8862,28";"0";"8862,28";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"16/04/2024 00:00:00";"16/04/2024 00:00:00";"";"";"";"";"DESAPROPRIAÇÃO";"7910202400007083";"S";"837819";"Eliseu Aparecido Netto";"FISCAL";"Desapropriação do imóvel situado na Rua Professor Manoelito de Ornelas, n. 62, Chácara Santo Antonio, CEP 04719-040 São Paulo, SP, contribuinte nº 087.440.0074-1, ligado ao Melhoramento Prolongamento da Chucri Zaidan integrante da Operação Urbana Consorciada Água Espraiada.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"8862,28";"0";"365";"0";"0";"8862,28";"8862,28";"0";"8862,28";"0";"0";"0";"8862,28";"8862,28";"0";"8862,28";"0";"8862,28";"0";"0";"0";"8862,28";"8862,28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.15.451.3009.5.100.44906100.08.1.799.0707.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"61";"Aquisição de Imóveis";"0"
"527010";"3288";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"30";"Nota de Empenho para Fornecimento de Serviços";"6";"Lei Federal 10.520/02";"12";"Pregão";"01/04/2024 00:00:00";"01/04/2025 00:00:00";"01/04/2027 00:00:00";"0";"0";"365";"909000";"42575,98";"845433,49";"15035,68";"A";"90";"ocumento equivalente";"-1";"-1";"";"";"";"";"33";"IPC/FIPE";"010/SIURB/2024";"Rivaldo José de Castro";"08/12/2023 00:00:00";"03/01/2024 00:00:00";"05/01/2024 00:00:00";"129";"05/02/2024 00:00:00";"08/02/2024 00:00:00";"200";"009/23/SIURB";"6022202300020436";"S";"883.261.7";"Lucas dos Santos Guimarães Vieira";"Conforme doc. sei! 096172922.";"Contratação de empresa especializada em locação, instalação, manutenção preventiva e corretiva de sistema de telefonia IP, bem como atualizações de software que se fizerem necessárias.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"303000";"0";"365";"606000";"42575,98";"951575,98";"951575,98";"0";"860469,17";"0";"91106,81";"191113,54";"669355,63";"641910,36";"286858";"909000";"0";"845433,49";"0";"63566,51";"191113,54";"654319,95";"626874,68";"286858";"42575,98";"0";"15035,68";"0";"27540,30";"0";"15035,68";"15035,68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"730";"0";"22.10.15.126.3024.2.171.33904000.00.1.500.9001.0";"99";"Outros Serviços de TIC";"01";"Outros Serviços de Tecnologia da Informação e Comunicação - PJ";"40";"Serviços de Tecnologia da Informação e Comunicação - Pessoa Jurídica";"91106,81"
"556646";"30380";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"122";"Art. 75 - Inciso IX - Lei Federal 14.133/2021";"6";"Dispensa de Licitação";"04/10/2024 00:00:00";"01/06/2025 00:00:00";"01/06/2025 00:00:00";"0";"0";"240";"374294,59";"0";"374294,59";"0";"A";"95";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"039/SIURB/2024";"Jorge Bayerlein/ Marco Alessio Antunes";"01/08/2024 00:00:00";"10/09/2024 00:00:00";"12/09/2024 00:00:00";"";"04/10/2024 00:00:00";"08/10/2024 00:00:00";"";"13/SIURB/24";"6022202400001018";"S";"7535830";"Sandra de Paula Assis";"Fiscal";"Prestação de serviços técnicos especializados para elaboração dos projetos, elaboração do material técnico preparatório e execução de licitação para contratação de empresa especializada para implantação das novas arquibancadas A, D e OTC do Autódromo de Interlagos.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"374294,59";"0";"240";"0";"0";"374294,59";"374294,59";"0";"374294,59";"0";"0";"0";"374294,59";"374294,59";"44077,47";"374294,59";"0";"374294,59";"0";"0";"0";"374294,59";"374294,59";"44077,47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.27.813.3015.1.109.44903900.00.1.500.9001.0";"99";"Outros Serviços de Terceiros - Pessoa Jurídica";"99";"Outros Serviços de Terceiros - Pessoa Jurídica";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"0"
"532463";"8222";"2024";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"39";"Não Aplicável";"8";"Não Aplicável";"02/08/2023 00:00:00";"01/08/2024 00:00:00";"01/08/2024 00:00:00";"0";"0";"365";"573530,16";"0";"493948,81";"0";"A";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"050/SIURB/2024";"Aloisio Bom de Oliveira Jr";"23/04/2023 00:00:00";"02/08/2023 00:00:00";"03/08/2023 00:00:00";"";"02/08/2023 00:00:00";"03/08/2023 00:00:00";"";"";"6022202300042634";"S";"889219";"Engº Victor Henrique Santana Dantas";"fiscal";"Contratação da empresa DPT Engenharia e Arquitetura Ltda, para a Obra Emergencial para contenção de talude e recomposição do muro existente, cito a Rua Pedro Roldan, s/n° - CEI Jardim São Manoel, a ser executada no prazo de até 1 (um) ano, contado da data da assinatura do Despacho.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"625377,42";"0";"365";"-51847,26";"0";"573530,16";"573530,16";"0";"493948,81";"0";"79581,35";"0";"493948,81";"493948,81";"131428,61";"573530,16";"0";"493948,81";"0";"79581,35";"0";"493948,81";"493948,81";"131428,61";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8,29";"0";"0";"0";"0";"0";"0";"16.10.12.365.3025.2.878.33903900.00.1.500.9001.0";"05";"Serviços Técnicos Profissionais";"99";"Outros Serviços Técnicos Profissionais - PJ";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"79581,35"
