"COD_IDT_COTC";"COD_COTC";"ANO_COTC";"COD_ORG_EMP";"TXT_ORG_EMP";"COD_UNID_ORCM_SOF";"TXT_UNID_ORCM";"COD_TIP_COTC";"TXT_TIP_COTC";"COD_FNDT_LEGA_DESP";"TXT_RESU_FNDT_LEGA";"COD_MODL_LICI_SOF";"TXT_MODL_LICI";"DT_INIC_VIG";"DT_FIM_VIG";"DT_FIM_VIG_ATU";"VAL_EPH_INFM_PRIN";"VAL_EPH_INFM_REAJ";"QTD_DIA_PRZO_ATUL";"VAL_TOT_MNTT_PRIN";"VAL_TOT_MNTT_REAJ";"VAL_TOT_EPH_PRIN";"VAL_TOT_EPH_REAJ";"COD_SITU_COTC_ATU";"COD_COND_PGTO";"TXT_COND_PGTO";"ANO_ATA_REG_PCO";"COD_ATA_REG_PCO";"RP_COD_ORG_EMP";"RP_TXT_ORG_EMP";"RP_COD_EMP_ORG_EXTR";"RP_TXT_EMP_ORG_EXTR";"COD_IND_REAJ_SOF";"TXT_IND_REAJ_SOF";"COD_ORGN_COTC";"NOM_PPST_COTT";"DT_ENVI_PPTA_COTC";"DT_ASSI_DPCH";"DT_PUBL_DPCH";"COD_NRO_PAG_DPCH";"DT_ASSI_COTC";"DT_PUBL_COTC";"COD_NRO_PAG_COTC";"COD_NRO_EDIT_COTC";"COD_NRO_PCSS_SOF";"COD_TIP_DOC";"COD_GSTR_COTC";"NOM_GSTR_COTC";"TXT_DOC_DESG_GSTR";"TXT_OBJE_COTC";"TXT_REAJ_OTRO";"COD_ORG_EMP_ATUAL";"TXT_ORG_EMP_ATUAL";"COD_UNID_ORCM_SOF_ATUAL";"TXT_UNID_ORCM_ATUAL";"VAL_PRIN_ACRE";"VAL_REAJ_ACRE";"QTD_DIA_PRZO_COTR";"VL_TOTAL_ADITAMENTO";"VL_TOTAL_REAJUSTES";"VL_TOTAL_ATUALIZADO";"VL_ATUAL_CONTR_GERAL";"VL_EMPENHADOS_ANTES_GERAL";"VL_EMPENHADOS_APOS_GERAL";"VL_ANULACOES_GERAL";"VL_SALDO_EMPENHAR_GERAL";"VL_SALDO_LIQUIDAR_GERAL";"VL_SALDO_PAGAR_GERAL";"VL_PAGOS_GERAL";"VL_EMPENHOS_CANCELADOS_GERAL";"VL_ATUAL_CONTR_PRINC";"VL_EMPENHADOS_ANTES_PRINC";"VL_EMPENHADOS_APOS_PRINC";"VL_ANULACOES_PRINC";"VL_SALDO_EMPENHAR_PRINC";"VL_SALDO_LIQUIDAR_PRINC";"VL_SALDO_PAGAR_PRINC";"VL_PAGOS_PRINC";"VL_EMPENHOS_CANCELADOS_PRINC";"VL_ATUAL_CONTR_REAJ";"VL_EMPENHADOS_ANTES_REAJ";"VL_EMPENHADOS_APOS_REAJ";"VL_ANULACOES_REAJ";"VL_SALDO_EMPENHAR_REAJ";"VL_SALDO_LIQUIDAR_REAJ";"VL_SALDO_PAGAR_REAJ";"VL_PAGOS_REAJ";"VL_EMPENHOS_CANCELADOS_REAJ";"PERC_ADIT_ACRESC_PATAMAR";"PERC_ADIT_SUPR_PATAMAR";"PERC_ADIT_ACRESC_OBJETO";"PERC_ADIT_SUPR_OBJETO";"QT_PRAZO_ATUAL_ACRESCIMO_OBJ";"QT_PRAZO_ATUAL_SUPRESSAO_OBJ";"QT_PRAZO_ATUAL_ACRESCIMO_PAT";"QT_PRAZO_ATUAL_SUPRESSAO_PAT";"QT_PRAZO_ATUAL_ACRESCIMO_PRO";"QT_PRAZO_ATUAL_SUPRESSAO_PRO";"DOTACAO";"COD_SUB_ELEM_DESP";"DESC_SUB_ELEMENTO";"COD_ITEM_DESP_SOF";"DESC_ITEM_DESP";"COD_ELEM_DESP";"DESC_ELEMENTO";"VL_SALDO_EMPENHAR_TOTAL"
"440688";"6068";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"5";"Nota de Empenho Fornecimento de Bens de Consumo e/ou Permanente";"8";"Art. 24 Inciso II da lei Federal 8.666/93";"6";"Dispensa de Licitação";"24/03/2022 00:00:00";"04/04/2022 00:00:00";"04/04/2022 00:00:00";"0";"0";"11";"240";"0";"240";"0";"E";"96";"recebimento do produto/serviço";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"21/03/2022 00:00:00";"22/03/2022 00:00:00";"40";"";"";"";"";"6022202100032694";"S";"";"";"";"Aquisição de Adoçante Líquido";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"240";"0";"11";"0";"0";"240";"240";"0";"240";"0";"0";"0";"240";"240";"0";"240";"0";"240";"0";"0";"0";"240";"240";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.122.3024.2.100.33903000.00.0";"07";"Gêneros de Alimentação";"99";"Diversos Gêneros Alimentícios";"30";"Material de Consumo";"0"
"440679";"6060";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"5";"Nota de Empenho Fornecimento de Bens de Consumo e/ou Permanente";"8";"Art. 24 Inciso II da lei Federal 8.666/93";"6";"Dispensa de Licitação";"24/03/2022 00:00:00";"04/04/2022 00:00:00";"04/04/2022 00:00:00";"0";"0";"11";"1680";"0";"1680";"0";"E";"96";"recebimento do produto/serviço";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"21/03/2022 00:00:00";"22/03/2022 00:00:00";"40";"";"";"";"";"6022202100032694";"S";"";"";"";"Aquisição de Açúcar Refinado";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"1680";"0";"11";"0";"0";"1680";"1680";"0";"1680";"0";"0";"0";"1680";"1680";"0";"1680";"0";"1680";"0";"0";"0";"1680";"1680";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.122.3024.2.100.33903000.00.0";"07";"Gêneros de Alimentação";"01";"Açúcar";"30";"Material de Consumo";"0"
"469484";"31808";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"10";"Art. 24 Inciso IV da lei Federal 8.666/93";"6";"Dispensa de Licitação";"06/10/2022 00:00:00";"04/04/2023 00:00:00";"04/04/2023 00:00:00";"0";"0";"180";"9224495,89";"0";"9224495,89";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"276/SIURB/2022";"FERNANDO MARSIERELLI";"01/06/2022 00:00:00";"01/11/2022 00:00:00";"02/11/2022 00:00:00";"43";"10/12/2022 00:00:00";"14/12/2022 00:00:00";"111";"EMERGÊNCIA";"6022202200053308";"S";"8176523";"VALÉRIA RODRIGUES CASSEMIRO";"072422679";"intervenção, em caráter emergencial, para realização de obras para contenção de talude na Rua Raimundo Pereira de Magalhães, altura do nº 9.700 - Subprefeitura Pirituba-Jaraguá";"";"98";"Fundo de Desenvolvimento Urbano";"22";"FUNDURB - Secretaria Municipal de Infraestrutura Urbana e Obras";"9421680,55";"0";"180";"0";"0";"9421680,55";"9421680,55";"0";"9224495,89";"197184,66";"0";"0";"9224495,89";"9224495,89";"8859,28";"9421680,55";"0";"9224495,89";"197184,66";"0";"0";"9224495,89";"9224495,89";"8859,28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.451.3009.5.100.44905100.00.0";"89";"Obras em Andamento - Uso Comum do Povo";"08";"Obras em Áreas de Risco";"51";"Obras e Instalações";"0"
"471795";"33935";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"10";"Art. 24 Inciso IV da lei Federal 8.666/93";"6";"Dispensa de Licitação";"06/10/2022 00:00:00";"04/04/2023 00:00:00";"04/04/2023 00:00:00";"0";"0";"180";"9941771,92";"0";"9941771,92";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"271/SIURB/22";"Bruno Roberto Braga";"06/10/2022 00:00:00";"27/10/2022 00:00:00";"01/11/2022 00:00:00";"30";"01/12/2022 00:00:00";"24/12/2022 00:00:00";"127";"emergência";"6022202200053316";"S";"3160602";"Gubio A. Prado Ferreira";"Fiscal";"intervenção, em caráter emergencial, para realização de obras para contenção de margem de córrego e serviços complementares na Rua Taques, altura do nº 10 - Subprefeitura Itaquera";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"9941771,92";"0";"180";"0";"0";"9941771,92";"9941771,92";"0";"9941771,92";"0";"0";"0";"9941771,92";"9941771,92";"0";"9941771,92";"0";"9941771,92";"0";"0";"0";"9941771,92";"9941771,92";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.17.451.3008.5.013.44905100.00.0";"89";"Obras em Andamento - Uso Comum do Povo";"08";"Obras em Áreas de Risco";"51";"Obras e Instalações";"0"
"447076";"11819";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"29";"Termo de Contrato para Aquisição de Bens de Consumo e/ou Permanente";"6";"Lei Federal 10.520/02";"12";"Pregão";"25/05/2022 00:00:00";"04/06/2022 00:00:00";"04/06/2022 00:00:00";"0";"0";"10";"31400";"0";"31400";"0";"E";"90";"ocumento equivalente";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"11/05/2022 00:00:00";"12/05/2022 00:00:00";"169";"";"";"";"004/22/SIURB";"6022202200005117";"S";"7547528";"Adilson Ferreira de Araujo";"Fiscal";"Aquisição de Cabeças de Impressão e Cartuchos de Tintas para utilização do Departamento de Tecnologia da Informação - Informática da Secretaria Municipal de Infra Estrutura Urbana - SIURB.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"31400";"0";"10";"0";"0";"31400";"31400";"0";"31400";"0";"0";"0";"31400";"31400";"0";"31400";"0";"31400";"0";"0";"0";"31400";"31400";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.126.3011.2.818.33903000.00.0";"17";"Material de Processamento de Dados";"01";"Toner e Cartuchos de Tinta";"30";"Material de Consumo";"0"
"439513";"5057";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"3";"Art. 22 - Inciso III Lei Federal  8.666/93";"2";"Convite";"07/04/2022 00:00:00";"04/10/2022 00:00:00";"04/10/2022 00:00:00";"0";"0";"180";"0";"0";"0";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"21/02/2022 00:00:00";"22/02/2022 00:00:00";"98";"";"";"";"005/2021";"6016202100029062";"S";"";"";"";"Execução de obra de manutenção preventiva, corretiva e recuperações da CEMEI DOMINGOS DELAGADO, sem desoneração, situada na rua Domingos Delgado s/nº - SUB/FO.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"249047,82";"0";"180";"0";"0";"249047,82";"249047,82";"0";"0";"249047,82";"0";"0";"0";"0";"0";"249047,82";"0";"0";"249047,82";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0"
"439503";"5050";"2022";"86";"Fundo Municipal de Saneamento Ambiental e Infraestrutura";"22";"FMSAI - Secretaria Municipal de Infraestrutura Urbana e Obras";"2";"Termo de Contrato - Serviços";"2";"Art. 22 - Inciso II Lei Federal  8.666/93";"3";"Tomada de Preços";"05/08/2022 00:00:00";"04/10/2022 00:00:00";"04/10/2022 00:00:00";"0";"0";"60";"2271630,62";"0";"2271630,62";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"016/SIURB/2022";"Roberto Cappellano";"08/04/2022 00:00:00";"23/02/2022 00:00:00";"24/02/2022 00:00:00";"112";"08/04/2022 00:00:00";"07/05/2022 00:00:00";"67";"";"6022202100006570";"S";"889.866-9";"Rodrigo Felipe de São Pedro Souza";"Conforme SEI nº 072488341";"CONTRATAÇÃO DA EXECUÇÃO DE OBRAS DE DRENAGEM NA AVENIDA DOS SERTANISTAS, RUA ROCHA CONATOE E RUA JOSÉ CARLOS DE ALMEIDA, LOCALIZADAS NA SUBPREFEITURA DE SÃO MATHEUS, ZONA LESTE DE SÃO PAULO.";"";"86";"Fundo Municipal de Saneamento Ambiental e Infraestrutura";"22";"FMSAI - Secretaria Municipal de Infraestrutura Urbana e Obras";"2332284,72";"0";"60";"0";"0";"2332284,72";"2332284,72";"0";"2271630,62";"60654,10";"0";"0";"2271630,62";"2271630,62";"4245602,30";"2332284,72";"0";"2271630,62";"60654,10";"0";"0";"2271630,62";"2271630,62";"4245602,30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86.22.17.451.3008.5.013.44903900.03.0";"05";"Serviços Técnicos Profissionais";"01";"Gerenciamento";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"0"
"464724";"27544";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"5";"Nota de Empenho Fornecimento de Bens de Consumo e/ou Permanente";"8";"Art. 24 Inciso II da lei Federal 8.666/93";"6";"Dispensa de Licitação";"03/10/2022 00:00:00";"04/10/2022 00:00:00";"04/10/2022 00:00:00";"0";"0";"1";"25014,97";"0";"25014,97";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"03/10/2022 00:00:00";"03/10/2022 00:00:00";"";"";"";"";"";"7910202200013306";"S";"";"";"";"complemento das custas de recurso de apelação para o processo.,Poder Judiciário / Tribunal de Justiça do Estado de São Paulo - Processo nº 0042780-10.2011.8.26.0053.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"25014,97";"0";"1";"0";"0";"25014,97";"25014,97";"0";"25014,97";"0";"0";"0";"25014,97";"25014,97";"0";"25014,97";"0";"25014,97";"0";"0";"0";"25014,97";"25014,97";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.16.451.3002.3.354.44906100.08.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"61";"Aquisição de Imóveis";"0"
"468422";"30840";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"5";"Nota de Empenho Fornecimento de Bens de Consumo e/ou Permanente";"65";"Decreto-Lei 3365/1941-Operação de Desapropriação por Utilidade Pública";"8";"Não Aplicável";"03/11/2022 00:00:00";"04/11/2022 00:00:00";"04/11/2022 00:00:00";"0";"0";"1";"105455,66";"0";"105455,66";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"Jorge Bayerlein";"03/11/2022 00:00:00";"03/11/2022 00:00:00";"03/11/2022 00:00:00";"";"";"";"";"desapropriação";"7910202200013918";"S";"0";"Ligia Lamberti";"073038009";"esapropriação de imóvel necessário para implantação do melhoramento Prolongamento da Avenida Chucri Zaidan - OUCAE";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"105455,66";"0";"1";"0";"0";"105455,66";"105455,66";"0";"105455,66";"0";"0";"0";"105455,66";"105455,66";"0";"105455,66";"0";"105455,66";"0";"0";"0";"105455,66";"105455,66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.15.451.3009.5.100.44906100.08.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"61";"Aquisição de Imóveis";"0"
"468417";"30836";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"5";"Nota de Empenho Fornecimento de Bens de Consumo e/ou Permanente";"65";"Decreto-Lei 3365/1941-Operação de Desapropriação por Utilidade Pública";"8";"Não Aplicável";"03/11/2022 00:00:00";"04/11/2022 00:00:00";"04/11/2022 00:00:00";"0";"0";"1";"28148,87";"0";"28148,87";"0";"E";"1";"";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"jorge";"03/11/2022 00:00:00";"03/11/2022 00:00:00";"03/11/2022 00:00:00";"";"";"";"";"DESAPROPIAÇÃO";"7910202200013861";"S";"0";"Ligia Lamberti";"073036112";"desapropriação de imóvel necessário para implantação do melhoramento Parque Linear - Via Parque - OUCAE,";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"28148,87";"0";"1";"0";"0";"28148,87";"28148,87";"0";"28148,87";"0";"0";"0";"28148,87";"28148,87";"0";"28148,87";"0";"28148,87";"0";"0";"0";"28148,87";"28148,87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29.30.15.451.3009.5.100.44906100.08.0";"99";"Outras Aquisições de Bens Imóveis";"01";"Desapropriações";"61";"Aquisição de Imóveis";"0"
"434672";"800";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"10";"Art. 24 Inciso IV da lei Federal 8.666/93";"6";"Dispensa de Licitação";"07/10/2021 00:00:00";"05/04/2022 00:00:00";"05/04/2022 00:00:00";"0";"0";"180";"3115707,25";"0";"3115707,25";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"26/10/2021 00:00:00";"28/10/2021 00:00:00";"25";"";"";"";"";"6022202100030012";"S";"";"";"";"intervenção, em caráter emergencial, para execução de obras de recuperação e contenção do muro em gabião na Av. Inajar de Souza, altura do nº 6.000 - Subprefeitura Casa Verde";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"3115707,25";"0";"180";"0";"0";"3115707,25";"3115707,25";"0";"3115707,25";"0";"0";"0";"3115707,25";"3115707,25";"0";"3115707,25";"0";"3115707,25";"0";"0";"0";"3115707,25";"3115707,25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.451.3009.5.100.44905100.00.0";"89";"Obras em Andamento - Uso Comum do Povo";"08";"Obras em Áreas de Risco";"51";"Obras e Instalações";"0"
"434684";"812";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"10";"Art. 24 Inciso IV da lei Federal 8.666/93";"6";"Dispensa de Licitação";"07/10/2021 00:00:00";"05/04/2022 00:00:00";"05/04/2022 00:00:00";"0";"0";"180";"2532565,19";"0";"2532565,19";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"26/10/2021 00:00:00";"28/10/2021 00:00:00";"26";"";"";"";"emergência";"6022202100030365";"S";"";"";"";"intervenção, em caráter emergencial, para execução de obras de recomposição do talude e via comprometida na Rua Valter Miranda de Bitencourt - Subprefeitura Capela do Socorro,";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"8662258,12";"0";"180";"0";"0";"8662258,12";"8662258,12";"0";"2532565,19";"6129692,93";"0";"0";"2532565,19";"2532565,19";"13382,71";"8662258,12";"0";"2532565,19";"6129692,93";"0";"0";"2532565,19";"2532565,19";"13382,71";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.451.3009.5.100.44905100.00.0";"89";"Obras em Andamento - Uso Comum do Povo";"08";"Obras em Áreas de Risco";"51";"Obras e Instalações";"0"
"435450";"1504";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"10";"Art. 24 Inciso IV da lei Federal 8.666/93";"6";"Dispensa de Licitação";"07/10/2021 00:00:00";"05/04/2022 00:00:00";"05/04/2022 00:00:00";"0";"0";"180";"1248615,53";"0";"1248615,53";"0";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"26/10/2021 00:00:00";"28/10/2021 00:00:00";"26";"";"";"";"EMEGÊNCIA";"6022202100030357";"S";"";"";"";"Intervenção, em caráter emergencial, para execução de obras de recomposição do talude e da via comprometida na Rua José Martins Veiga, nº 549 - Subprefeitura Capela do Socorro";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"1513380,16";"0";"180";"0";"0";"1513380,16";"1513380,16";"0";"1248615,53";"264764,63";"0";"0";"1248615,53";"1248615,53";"55406,38";"1513380,16";"0";"1248615,53";"264764,63";"0";"0";"1248615,53";"1248615,53";"55406,38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22.10.15.451.3009.5.100.44905100.00.0";"89";"Obras em Andamento - Uso Comum do Povo";"08";"Obras em Áreas de Risco";"51";"Obras e Instalações";"0"
"435279";"1363";"2022";"86";"Fundo Municipal de Saneamento Ambiental e Infraestrutura";"22";"FMSAI - Secretaria Municipal de Infraestrutura Urbana e Obras";"2";"Termo de Contrato - Serviços";"10";"Art. 24 Inciso IV da lei Federal 8.666/93";"6";"Dispensa de Licitação";"07/10/2021 00:00:00";"05/04/2022 00:00:00";"05/04/2022 00:00:00";"0";"0";"180";"4639553";"12442,63";"4639553";"12442,63";"E";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"03/11/2021 00:00:00";"05/11/2021 00:00:00";"52";"";"";"";"";"6022202100030004";"S";"";"";"";": intervenção, em caráter emergencial, para execução de obras com projeto de recuperação da GAP de canalização do Córrego Maranhão, no trecho compreendido pelas Ruas Icaraí e Urumajó - Subprefeitura Mooca,";"";"86";"Fundo Municipal de Saneamento Ambiental e Infraestrutura";"22";"FMSAI - Secretaria Municipal de Infraestrutura Urbana e Obras";"4639553";"0";"180";"0";"13000";"4652553";"4652553";"0";"4651995,63";"557,37";"0";"0";"4651995,63";"4651995,63";"0,37";"4639553";"0";"4639553";"0";"0";"0";"4639553";"4639553";"0";"13000";"0";"12442,63";"557,37";"0";"0";"12442,63";"12442,63";"0,37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86.22.17.451.3008.5.013.44905100.03.0";"89";"Obras em Andamento - Uso Comum do Povo";"22";"Canalização de Córregos";"51";"Obras e Instalações";"0"
"476280";"38094";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"1";"Art. 22 - Inciso I Lei Federal  8.666/93";"4";"Concorrência";"05/01/2023 00:00:00";"05/04/2023 00:00:00";"05/04/2023 00:00:00";"0";"0";"90";"1496093,72";"0";"1478288,49";"0";"A";"110";"do à entrega de todos doctºs.";"2022";"28";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"";"";"41";"SEM REAJUSTE";"318/SIURB/2022";"Melina Martins Guimarães";"20/12/2022 00:00:00";"28/12/2022 00:00:00";"28/12/2022 00:00:00";"46";"29/12/2022 00:00:00";"03/01/2023 00:00:00";"71";"012/2021/SIURB";"6018202200978482";"S";"6029981";"MARIA DE FATIMA SOARES DE MACEDO";"FISCAL";"UBS NEUSA ROSALIA MORALES, (Subprefeitura Sé -SP/SÉ)  - ATA DE RP";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"1496093,72";"0";"90";"0";"0";"1496093,72";"1496093,72";"0";"1478288,49";"0";"17805,23";"0";"1478288,49";"1478288,49";"1513898,95";"1496093,72";"0";"1478288,49";"0";"17805,23";"0";"1478288,49";"1478288,49";"1513898,95";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"84.10.10.301.3003.1.526.44905100.00.0";"89";"Obras em Andamento - Uso Comum do Povo";"01";"Hospitais e Similares";"51";"Obras e Instalações";"17805,23"
"472400";"34516";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"2";"Art. 22 - Inciso II Lei Federal  8.666/93";"3";"Tomada de Preços";"07/12/2022 00:00:00";"05/06/2023 00:00:00";"05/05/2025 00:00:00";"0";"0";"180";"6858091,87";"733892,40";"5350144,03";"344358,92";"A";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"282/SIURB/2022";"Melissa G. P. IGNACIO";"06/12/2022 00:00:00";"23/11/2022 00:00:00";"01/12/2022 00:00:00";"39";"06/12/2022 00:00:00";"22/12/2022 00:00:00";"136";"TCAs";"6022202200027188";"S";"D818.558-1";"Douglas de Paula D'Amaro";"SEI 074331570";"apoio técnico especializado - equipes de plantio, manutenção e manejo arbóreo que viabilizem o atendimento dos Termos de Compromisso Ambiental (TCA) e Termos de Compromisso e Recuperação Ambiental (TCRA) firmados pela SIURB";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"5688700,75";"0";"180";"1169391,12";"733892,40";"7591984,27";"7591984,27";"0";"5694502,95";"0";"1897481,32";"0";"5694502,95";"5694502,95";"3831143,54";"6858091,87";"0";"5350144,03";"0";"1507947,84";"0";"5350144,03";"5350144,03";"3441610,06";"733892,40";"0";"344358,92";"0";"389533,48";"0";"344358,92";"344358,92";"389533,48";"0";"0";"0";"0";"0";"0";"0";"0";"614";"0";"22.10.15.452.3005.5.087.44903900.00.0";"05";"Serviços Técnicos Profissionais";"01";"Gerenciamento";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"1897481,32"
"468007";"30471";"2022";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"2";"Termo de Contrato - Serviços";"8";"Art. 24 Inciso II da lei Federal 8.666/93";"6";"Dispensa de Licitação";"";"";"05/10/2022 00:00:00";"0";"0";"365";"543759,84";"0";"0";"0";"A";"9";"umental";"-1";"-1";"";"";"";"";"41";"SEM REAJUSTE";"";"";"";"05/10/2022 00:00:00";"07/10/2022 00:00:00";"34";"";"";"";"01/2022";"6022202200032211";"S";"737";"Eliseu Aparecido Netto";"071580603";"Contratação de serviços de Vigilância Patrimonial de Edifícios para Implantação de Equipamento Educacional - SME - Ata de Registro de Preços.";"";"22";"Secretaria Municipal de Infraestrutura Urbana e Obras";"10";"Gabinete do Secretário";"543759,84";"0";"";"0";"0";"543759,84";"543759,84";"0";"0";"0";"543759,84";"0";"0";"0";"261306,82";"543759,84";"0";"0";"0";"543759,84";"0";"0";"0";"261306,82";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16.10.12.365.3025.3.359.44903900.00.0";"05";"Serviços Técnicos Profissionais";"01";"Gerenciamento";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"543759,84"
